statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
05,AR,Arkansas,1,87788,149357,1079056,482230,19809,28208,181072,114192,16618,34583,198216,92445,11949,26565,148463,66000,7990,13926,101464,44449,9869,14637,152003,52987,21553,31438,297836,112155,78156,133585,965267,429512,16470,23538,149757,95179,14040,29606,167091,78256,10515,23666,130973,58255,7230,12748,92175,40387,9270,13830,141900,49743,20631,30197,283368,107690,3658,5755,42424,20223,1320,1786,11971,7357,902,1653,11188,4983,511,1001,6199,2790,294,488,4078,1705,251,332,4000,1362,380,495,4985,2023,3996,6321,51966,21597,1245,1662,12224,6980,1044,1925,14158,5747,559,1138,7036,3036,311,494,4517,1705,285,377,4778,1514,552,725,9251,2612,5636,9451,61823,31120,2094,3008,19089,12031,1534,3052,16967,8440,875,1761,10452,4708,449,684,4771,2356,314,430,5324,1730,370,516,5217,1852
05,AR,Arkansas,2,216673,393959,4131024,3808754,50388,69312,737231,883930,45498,98391,851659,807793,35145,86473,693154,624043,23696,45782,477873,421553,23152,36898,518490,409389,38794,57103,852614,662044,196171,359057,3750568,3452368,43024,59411,628825,755805,39957,87325,746836,710889,32049,79481,631707,570387,21917,42662,441192,390580,21952,35155,488756,388531,37272,55023,813249,636172,7870,13056,145896,135767,2839,3775,41731,48722,2215,4277,41625,38566,1151,2542,23042,19965,606,1042,13205,10397,431,599,10336,7400,628,821,15954,10715,8433,14279,166660,146716,2655,3510,40345,46042,2290,4464,45084,40178,1263,2888,26717,22035,810,1460,17986,14048,591,828,14894,10297,824,1129,21632,14113,12069,20623,213795,209668,4709,6391,68059,82082,3251,6602,59737,56724,1833,4104,34730,31619,969,1660,18694,16923,609,915,14839,10560,698,951,17733,11758
05,AR,Arkansas,3,298431,572050,10231235,10793016,42900,60615,1104104,1467569,67860,141138,2202397,2446848,56984,143817,1983856,2079564,44506,88436,1609635,1639347,42596,69052,1637026,1570324,43585,68992,1694215,1589361,275173,530636,9470054,9959916,36773,52077,949110,1257530,60533,127137,1966936,2181850,52957,134368,1843029,1933486,42089,83959,1521432,1550662,40795,66365,1561082,1503876,42026,66730,1628463,1532510,8293,14184,262877,296496,2184,2921,51519,74789,2754,5009,86401,99504,1347,3105,47864,48716,773,1384,27842,28026,578,824,21581,21311,657,941,27666,24147,9589,16985,323833,344695,2187,3041,55839,74450,2926,5513,95555,106477,1645,3886,59452,59815,1046,1951,38147,38416,905,1326,37681,33486,880,1268,37156,32048,13669,24429,437347,488404,3940,5497,99154,135588,4401,8488,139905,158520,2382,5563,81373,86263,1371,2526,50055,50268,896,1361,38262,32961,679,994,28595,24802
05,AR,Arkansas,4,163282,348037,9435352,10036637,9548,16638,414360,574117,30788,73206,1651816,1876525,31159,88249,1802570,1910758,28448,62915,1700038,1753078,29710,53250,1849470,1834881,33629,53779,2017096,2087276,152199,326015,8827941,9357861,7993,14089,350920,479906,27204,65847,1466142,1658096,28998,82675,1678233,1778250,26987,59981,1613426,1663666,28534,51350,1771660,1762513,32483,52073,1947559,2015429,4152,7762,224250,254757,605,903,22327,36319,1480,2834,75488,90651,733,1834,42507,45061,403,791,26602,24903,391,626,26118,24192,540,774,31206,33628,5108,10080,288308,313823,553,843,22168,33579,1628,3230,84551,99534,1004,2670,58508,61654,658,1343,39174,40436,613,1008,42823,37584,652,986,41082,41033,5975,11942,319102,364952,1002,1706,41270,60631,1956,4129,101122,118894,1157,2904,65829,70853,803,1591,47438,48975,563,892,34987,34783,494,720,28454,30813
05,AR,Arkansas,5,102886,246898,8254684,8912542,2965,5758,172446,252216,16582,45095,1231053,1433373,19640,64661,1588580,1705306,18810,48196,1561536,1632037,20326,40369,1713327,1760679,24563,42819,1987739,2128928,96725,232996,7783716,8380116,2489,4910,146707,211461,14782,40853,1103544,1278479,18381,60846,1488459,1595785,17890,46104,1486950,1552235,19473,38845,1641832,1686586,23710,41438,1916220,2055568,2411,4986,176234,208193,203,305,10748,17283,835,1698,58978,72310,486,1400,37544,42042,275,607,22181,23769,249,424,20712,21488,363,552,26068,31299,3235,7026,253134,280139,216,344,11615,18504,898,1952,63889,77217,643,1924,51250,55866,455,1057,38170,39705,512,915,44398,44686,511,834,43810,44158,2926,6876,217833,252285,260,504,14122,22250,902,2290,63619,77676,616,1891,48870,53654,465,1035,36415,40096,341,609,27097,29406,342,547,27708,29200
05,AR,Arkansas,6,146774,383083,17883023,19786109,1481,2946,114644,183669,17878,50741,1922692,2334216,30235,107497,3687805,4094790,31340,91150,3966664,4267285,30476,65229,3908353,4143151,35364,65520,4282862,4762996,138382,362374,16875011,18652798,1204,2442,94735,148508,16007,46125,1731382,2088198,28356,101331,3467758,3841253,29745,87003,3763928,4049819,28983,62193,3688712,3935580,34087,63280,4128493,4589438,3331,7835,385551,450713,120,200,8296,14986,972,2050,99547,128975,794,2552,92728,107941,502,1306,66065,69902,444,853,54797,60333,499,874,64115,68573,4952,11932,615000,674759,147,241,10974,19448,1029,2392,107434,136686,1090,3553,129750,148962,934,2385,119092,128258,971,1975,153091,135345,781,1386,94657,106058,3440,8777,393010,458551,130,263,8935,15712,842,2224,83875,109331,789,2613,90296,104574,661,1762,83642,89208,522,1061,66548,72225,496,854,59711,67499
05,AR,Arkansas,7,53234,146700,23384199,35161431,103,172,17570,39587,3075,8912,681632,1045613,11011,40908,6102845,8525630,13690,44461,5801652,9795367,12521,28320,5053261,6903409,12834,23927,5727236,8851822,50363,139240,22558988,33990293,92,149,15914,36326,2756,8102,618015,946667,10371,38778,5931744,8281571,13020,42474,5594572,9521087,11830,26795,4819457,6613358,12294,22942,5579284,8591283,1318,3411,399999,660006,18,26,3334,7742,182,454,33923,60955,348,1106,96440,128895,320,942,123491,172909,233,513,79342,160158,217,370,63466,129345,1860,4847,545432,734084,0,0,0,0,213,509,41685,62641,425,1429,113464,155069,409,1234,137093,167444,475,1053,169728,207240,338,622,83459,141687,1011,2613,279778,437053,11,23,1656,3261,106,301,21931,36305,215,701,57636,88989,261,753,69986,106835,216,472,64075,82810,202,363,64493,118851
06,CA,California,0,15721733,30886197,1618103330,1985761631,1693349,2065226,42751857,57177724,3328077,5722911,206463984,263285666,2936866,7654061,336948212,414634161,2559134,6380487,371005307,449975643,2441888,4681854,334154101,399504974,2762419,4381658,326779868,401183461,14954854,29621941,1551332140,1895698668,1547344,1891650,38533341,51091952,3048129,5298262,186553154,235612242,2798630,7341502,320046445,392774455,2486764,6227712,360795250,436872972,2381769,4581343,326199114,389147482,2692218,4281472,319204834,390199562,396052,700947,40966416,52893048,66385,80779,1912034,2681561,128494,206092,9268178,12189599,72900,179619,9305415,11746505,41846,94340,6979728,8628578,41918,73295,8111631,10699856,44509,66822,5389428,6946947,254427,398404,20771751,28875124,57085,67170,1712887,2544678,99986,144096,6688124,9556137,40453,89767,4581458,5843094,19202,40452,3022453,3874444,15589,25666,2204841,2929830,22112,31253,2561986,4126939,512452,865852,45999438,61187839,88920,106406,2505628,3541093,179962,280553,13222705,18117287,97783,222792,12320308,16016610,53168,112323,7187602,9228227,44530,74845,5750145,7427660,48089,68933,5013047,6856959
06,CA,California,1,906340,1337287,11874296,4748163,186533,222474,1888466,1082202,168134,263179,2287064,915476,105090,206172,1490322,558356,92271,156166,1232448,484436,115063,162957,1539166,585906,239249,326339,3436829,1121785,854544,1267450,11125406,4473662,170306,203613,1717399,990408,153897,242976,2077854,839331,99136,195893,1395930,527064,88505,150413,1172181,465304,111020,157655,1466450,565347,231680,316900,3295590,1086205,25966,35099,408271,138303,7783,8962,88748,44060,7206,10091,107936,38766,2947,5246,54622,15674,1871,2837,33420,9740,2040,2688,37655,10389,4119,5275,85887,19671,18913,24656,274410,100556,6200,7055,64450,34523,5662,7587,87505,30230,1991,3349,32686,10670,1253,1903,23969,6513,1256,1608,19605,6512,2551,3154,46193,12106,32883,45181,474479,173944,10027,11806,106616,57270,8575,12616,121704,45914,3963,6930,61705,20620,2513,3850,36297,12618,2787,3694,53109,14047,5018,6285,95045,23472
06,CA,California,2,2359450,3779364,45412200,42138623,589787,704700,8991227,10564927,524714,878300,10198788,9504349,320929,717893,6587985,5797362,263562,512338,5377532,4736456,281280,435965,5828486,5004832,379178,530168,8428180,6530695,2234806,3602051,42976507,39927253,546047,653766,8304512,9786966,487395,822292,9436229,8836785,306192,689328,6264166,5535754,254371,496699,5179095,4573439,272586,423811,5633751,4851386,368215,516155,8158752,6342921,62385,88568,1291056,1111814,20866,24202,339833,375468,19066,28022,405018,341577,7660,14939,174148,136604,4492,7681,103961,79356,4339,6044,112295,76594,5962,7680,155798,102212,43236,58807,847295,765520,15822,18020,250109,283584,13757,19312,281032,243934,4736,8907,104632,83197,2844,4701,63279,49892,2488,3336,57417,43576,3589,4531,90823,61334,81408,118506,1588397,1445849,27918,32914,436605,494376,23562,36696,481526,423629,10001,19658,219186,178409,6347,10938,135157,113123,6206,8818,137316,109870,7374,9482,178604,126439
06,CA,California,3,3922686,6919713,131626325,143626193,664525,812928,16865563,23043921,1068783,1764776,34730475,39417996,675830,1601045,23278763,25151583,540887,1168923,19378181,20084044,512208,884243,19162411,18978898,460453,687798,18210930,16949748,3735598,6639531,125493804,136804077,613202,750976,15553677,21247031,997515,1660505,32382340,36774136,650084,1548543,22334210,24195396,526367,1142194,18839208,19548730,500020,865714,18685795,18531509,448410,671599,17698572,16507272,92925,144813,3192483,3359062,24116,30369,625374,829866,35013,53868,1182492,1285212,13082,27692,500269,483652,7229,13524,288841,264652,6595,9847,290795,242168,6890,9513,304710,253510,63231,90523,2077451,2290235,19925,24437,518926,692507,25666,36289,855445,949394,7291,14141,272678,270157,3663,6443,143388,133285,3022,4354,129687,110481,3664,4859,157325,134408,123857,189659,4055069,4531880,31398,37515,792959,1104382,45602,67982,1492689,1694465,18455,38361,671873,686029,10857,20286,395584,402028,9166,14175,346929,336906,8379,11340,355032,308067
06,CA,California,4,2436424,4638508,136458041,150005676,153846,199238,6357720,9230243,621781,1039270,32190300,38041570,495550,1208381,28115477,30543635,395685,908046,23090807,24443521,378830,696961,22917187,23424036,390732,586612,23786548,24322669,2318232,4451016,130222012,142718208,136374,177671,5678493,8167443,570975,965345,29606482,34907340,474148,1163024,26888818,29219146,385251,887703,22477089,23798028,370371,683591,22385755,22901010,381113,573682,23185370,23725239,56196,97851,3137464,3466703,7064,9348,277467,427150,21751,35449,1141980,1339600,10873,25681,649753,672325,5225,10651,318977,324397,5297,8376,362472,329610,5986,8346,386812,373618,38298,58685,1985019,2362257,7160,8825,266757,437366,17724,25524,891473,1095893,6183,13114,359208,381774,2263,4270,137902,139554,1901,2897,132486,117479,3067,4055,197190,190189,79894,128807,4251010,4925210,10312,12742,412469,625433,33082,48401,1692343,2038336,15219,32243,867450,942713,8171,16073,475814,505938,6558,10473,398944,405546,6552,8875,403987,407241
06,CA,California,5,1584463,3279384,125677050,137343033,51190,67428,2945562,4373111,330498,600807,23922142,28509973,330878,873522,26271289,28693870,282218,696786,23116353,24520370,272087,531437,22967118,23626840,317592,509404,26454584,27618866,1506902,3147189,119968242,130625485,43343,58050,2528532,3700154,297595,550665,21618798,25662003,314871,837305,25020059,27302469,274598,680904,22479192,23858642,266253,521456,22475569,23120726,310242,498809,25846088,26981488,38507,72807,3004066,3339984,2930,3687,160734,250613,13911,23801,1023231,1203339,8165,21118,658390,710719,4210,9302,358492,366127,4376,7505,385346,381177,4915,7394,417871,428007,25298,40053,1793550,2191598,3496,3948,176770,300643,12106,17334,828688,1047042,4419,9850,345153,385479,1683,3453,140723,146661,1370,2309,119447,118914,2224,3159,182767,192857,52263,92142,3915257,4525948,4351,5430,240260,372314,20797,32808,1474655,1800927,11588,26367,906076,1005921,5937,12429,496436,515066,4464,7672,372101,387198,5126,7436,425728,444519
06,CA,California,6,2757031,6374299,347888755,383049244,38089,47906,3142884,5017976,429713,825229,47373542,58215176,603519,1773158,76055077,84173689,553764,1546377,73224604,77898275,519064,1106688,69397991,72660980,612882,1074941,78694654,85083145,2629033,6131972,333144831,365335135,30608,39153,2562237,4016914,380118,746153,42161743,51420935,572452,1696759,72279271,79822295,538736,1510855,71294455,75799748,507599,1085351,67866617,71051544,599520,1053701,76980504,83223697,71198,149220,8831508,9927435,2727,3214,224661,367491,20910,36372,2297534,2862283,17490,48311,2212414,2445301,10051,25289,1376510,1433886,10231,19551,1425916,1454083,9789,16483,1294471,1364388,41246,73245,4594356,5707721,3635,3988,270232,489083,17660,25889,1783090,2417763,9105,22181,1098477,1276975,3887,9312,508981,547718,2839,5328,385634,401404,4120,6547,547940,574774,86752,169082,10149567,12006388,3846,4765,310414,511978,31935,53187,3428708,4376477,21962,54218,2677328,3074417,11141,26210,1421167,1550808,8626,16009,1145738,1208031,9242,14693,1166209,1284673
06,CA,California,7,1755339,4557642,819166659,1124850697,9379,10552,2560430,3865341,184454,351350,55761670,88681123,405070,1273890,175149297,239715664,430747,1391851,225585380,297808537,363356,863603,192341739,255223479,362333,666396,167768140,239556550,1675739,4382732,788401335,1075814845,7464,8421,2188488,3183034,160634,310326,49269705,77171709,381747,1210650,165863987,226172327,418936,1358944,219354026,288829078,353920,843765,187685173,248125958,353038,650626,164039954,232332737,48875,112589,21101565,31549744,899,997,195214,386910,10637,18489,3109983,5118818,12683,36632,5055817,7282227,8768,25056,4499525,6150417,9040,19284,5497149,8205831,6848,12131,2743876,4405538,24205,52435,9199667,15457233,847,897,165640,306968,7411,12161,1960887,3771878,6728,18225,2368622,3434838,3609,10370,2004209,2850817,2713,5834,1360562,2131461,2897,4948,1339746,2961268,55395,122475,21565656,33578618,1068,1234,206302,375338,16409,28863,4531077,7737535,16595,45015,6916688,10108498,8202,22537,4227145,6128642,6723,14004,3296004,4966059,6398,10822,2388439,4262544
08,CO,Colorado,0,2429150,4651589,233102390,283811373,266140,324755,6952593,9087186,536518,911743,31550632,38035343,455530,1177339,47584409,56235137,367910,892695,51496933,61839673,351918,636672,48667335,58336847,451134,708385,46850486,60277184,2160295,4225385,213566115,259509171,207125,254698,5363677,6932838,433738,759265,25645950,30701901,410544,1079439,43304374,51022500,344955,846618,48639219,58297879,333326,606269,45958327,54950095,430607,679096,44654567,57603956,116867,200482,9142615,10994573,22032,26882,589666,787723,40050,64281,2280185,2795649,20501,48611,1948409,2361977,11803,25067,1496529,1746144,10989,18348,1591926,1811318,11492,17293,1235897,1491760,124510,198015,10013579,12478472,29336,34629,791234,1080060,48009,70924,2863003,3636386,18842,43134,2151265,2685125,9327,19915,1402212,1644761,8403,14185,1548062,1908270,10593,15228,1257800,1523867,144345,228189,9522695,11823728,29679,35428,797681,1074287,54771,81554,3041678,3697054,26144,54766,2128769,2527511,13628,26162,1455501,1897032,10189,16218,1160944,1478482,9934,14061,938119,1149360
08,CO,Colorado,1,129851,183245,1821183,673604,27564,32561,278407,158515,24816,37915,330570,133241,15367,27903,219484,79585,10949,17310,174213,56496,13874,18396,223957,68105,37281,49160,594550,177660,112796,160668,1587665,581268,21762,25811,215563,124845,19942,31088,262591,106725,13265,24387,190677,68740,9819,15699,155861,50471,12891,17174,206381,63256,35117,46509,556588,167228,7905,10571,119159,42578,2537,2949,28100,14673,2186,3031,34315,11865,971,1663,16635,5255,537,818,9897,2818,566,727,10283,2739,1108,1383,19926,5225,8360,10853,117414,45789,3040,3450,31604,17658,2425,3341,33715,13411,883,1456,13894,4648,495,720,9914,2661,424,532,8571,2110,1093,1354,19714,5300,8695,11724,116104,46546,2762,3300,31239,16011,2449,3486,34263,13104,1219,2060,14912,6196,635,891,8436,3364,559,690,9004,2739,1071,1297,18247,5131
08,CO,Colorado,2,305697,461126,6189213,5439178,80238,94560,1245659,1434532,68440,110322,1378353,1238490,40781,85468,861033,733301,28164,50529,613120,504067,29326,41328,694426,520283,58748,78919,1396619,1008503,262719,402716,5335701,4673653,63268,75165,977988,1130874,55160,91330,1101998,999621,35746,76078,752589,644179,25607,46428,553455,458936,27276,38615,640975,484265,55662,75100,1308693,955775,19069,25952,399099,338236,7005,7956,116916,123889,5831,8163,124994,104807,2286,4319,52371,40441,1251,2030,29957,22362,1149,1496,31577,20190,1547,1988,43283,26545,20915,27187,418345,371401,8677,9697,135655,154917,6636,8988,137296,119215,2060,3655,45548,35957,1113,1780,27379,19548,879,1163,22710,15385,1550,1904,49754,26375,22063,31223,435167,394123,8293,9698,132015,148739,6644,10004,139058,119653,2975,5735,62895,53164,1444,2321,32286,25582,1171,1550,30740,20632,1536,1915,38171,26351
08,CO,Colorado,3,586795,931156,20487198,21811968,111789,134386,2956733,3947221,171817,262722,5769026,6460420,96688,207070,3559008,3653801,66133,123541,2530770,2497000,64162,93946,2580207,2424776,76206,109491,3091451,2828748,510153,824624,17970808,18981521,88116,106434,2345482,3106191,140368,219474,4721945,5275120,86941,188922,3163499,3287720,61413,115731,2351155,2320519,60521,89081,2437385,2288912,72794,104982,2951340,2703057,31221,46452,1072626,1142623,8447,10512,222132,294653,12447,18529,433367,462621,4265,8430,162817,159941,2176,3609,85898,81015,2011,2798,87928,75245,1875,2574,80483,69146,33260,46060,1113149,1213305,11194,13484,285318,393073,14017,19578,467184,521922,3485,6447,170787,129688,1575,2562,62858,58321,1392,1865,57543,51362,1597,2124,69457,58936,43382,60472,1403240,1617141,12479,14468,325931,447956,17432,23670,579896,663377,6262,11701,224722,236392,3145,5248,116756,118160,2249,3000,85278,84501,1815,2385,70653,66754
08,CO,Colorado,4,407694,708845,23414040,25113149,31543,40959,1352651,1896440,113327,179571,5988088,6936835,80174,180277,4655280,4946740,57539,116221,3467421,3558752,56228,90321,3654421,3483969,68883,101496,4296178,4290410,359516,637633,20872570,22158502,23375,30940,1016020,1402079,90985,148590,4834078,5566202,71956,164572,4187130,4440939,53818,109690,3245791,3330233,53454,86243,3477194,3312585,65928,97598,4112354,4106460,18955,31613,1054995,1165700,2520,3380,102914,152734,7903,12501,415308,484843,3571,7893,210909,219900,1692,3098,108165,104907,1598,2389,111222,99306,1671,2352,106474,104006,20709,31121,1092159,1274999,4051,5006,165116,246810,9814,13958,508438,604644,3104,6456,180451,191651,1207,2220,73820,74081,1069,1563,72718,66304,1464,1918,91615,91507,27469,40091,1449310,1679647,4117,5013,171515,247550,12528,17023,645570,765988,5114,9249,287697,314148,2514,4311,147808,154437,1705,2515,104508,105079,1491,1980,92208,92442
08,CO,Colorado,5,271342,547229,21898973,23521381,9742,14046,583429,827398,62750,115782,4628973,5414280,56487,148469,4573091,4903369,43469,100273,3650156,3779220,42803,77409,3771290,3721139,56091,91250,4692032,4875972,243592,500611,19819988,21125134,6860,10258,415834,582724,50055,96335,3720778,4318868,51011,136457,4140099,4428709,40944,95282,3446078,3560339,40903,74331,3603250,3555737,53819,87948,4493947,4678755,12086,22851,965880,1045171,881,1201,49075,74859,4656,8119,335070,401133,2631,6580,212507,229203,1323,2777,111842,114793,1234,2074,142635,106941,1361,2100,114748,118240,12569,20978,942975,1086311,1524,1879,88225,129406,5940,9032,423740,512813,2200,5147,178357,191359,918,1897,75812,79723,823,1337,73856,72057,1164,1686,102982,100951,15181,25640,1136009,1309935,1358,1909,79369,115268,6755,10415,484455,582598,3276,6865,254634,283300,1607,3094,128265,139158,1077,1741,94182,93345,1108,1616,95102,96264
08,CO,Colorado,6,475379,1141263,60311988,65826485,4711,7518,384028,591932,75457,160931,8315635,10089591,109680,338363,13902934,15244962,95541,268764,12862907,13515186,88396,184062,12067225,12389388,101594,181625,12779257,13995423,437200,1063324,55838532,60614150,3358,5585,277498,420308,61134,135392,6803739,8174691,100137,313352,12734719,13929437,90666,257480,12224865,12834486,84485,176685,11540841,11838170,97420,174830,12256867,13417056,19008,41901,2303539,2604667,561,789,42318,71665,5610,10984,597800,751017,4682,13257,579514,643846,2958,7383,397834,414635,2681,5147,366296,376478,2516,4341,319774,347023,18671,37954,2243977,2565049,745,984,59232,94678,7040,12047,759237,945490,4508,12226,570013,627033,2181,5326,294954,308399,1924,3671,268610,274772,2273,3700,291928,314675,19508,39985,2229479,2647284,608,949,47297,76945,7283,13492,752658,969409,5035,12785,598201,688491,2694,5958,343087,372300,1987,3706,257773,276445,1901,3095,230460,263691
08,CO,Colorado,7,252392,678725,98979791,141425605,553,725,151683,231145,19911,44500,5139983,7762484,56353,189789,19813576,26673377,66115,216057,28198342,37928948,57129,131210,25675807,35729183,52331,96444,20000397,33100465,234319,635809,92140849,131374939,386,505,115288,165813,16094,37056,4200817,6260671,51488,175671,18135658,24222773,62688,206308,26662010,35742893,53796,124140,24052298,33407166,49867,92129,18974775,31575621,8623,21142,3227312,4655596,81,95,28208,55247,1417,2954,339328,579360,2095,6469,713653,1063389,1866,5352,752933,1005611,1750,3717,841982,1130416,1414,2555,551206,821572,10026,23862,4085556,5921616,105,129,26081,43515,2137,3980,533391,918889,2602,7747,992213,1504786,1838,5410,857472,1102026,1892,4054,1044052,1426277,1452,2542,632346,926120,8047,19054,2753384,4129048,62,91,10313,21816,1680,3464,405774,582923,2263,6371,685704,945817,1589,4339,678860,1084029,1441,3016,579456,895739,1012,1773,393274,598723
